time_s,chassis_travel_mm,front_left_smoothed_mm,front_right_smoothed_mm,rear_left_smoothed_mm,rear_right_smoothed_mm,front_left_raw_mm,front_right_raw_mm,rear_left_raw_mm,rear_right_raw_mm
7.162000,1432.400000,42.388313,42.388313,46.939200,46.939200,-43.652132,-43.652132,25.704800,25.704800
7.164000,1432.800000,42.512465,42.512465,46.939200,46.939200,-43.521843,-43.521843,26.009600,26.009600
7.166000,1433.200000,42.634482,42.634482,46.939200,46.939200,-43.390518,-43.390518,26.314400,26.314400
7.168000,1433.600000,42.754369,42.754369,46.939200,46.939200,-43.280289,-43.280289,26.568400,26.568400
7.170000,1434.000000,42.872133,42.872133,46.939200,46.939200,-43.147069,-43.147069,26.873200,26.873200
7.172000,1434.400000,42.987781,42.987781,46.939200,46.939200,-43.012820,-43.012820,27.178000,27.178000
7.174000,1434.800000,43.101321,43.101321,46.939200,46.939200,-42.877544,-42.877544,27.482800,27.482800
7.176000,1435.200000,43.212760,43.212760,46.939200,46.939200,-42.764031,-42.764031,27.736800,27.736800
7.178000,1435.600000,43.322107,43.322107,46.939200,46.939200,-42.626880,-42.626880,28.041600,28.041600
7.180000,1436.000000,43.429371,43.429371,46.939200,46.939200,-42.488708,-42.488708,28.346400,28.346400
7.182000,1436.400000,43.534561,43.534561,46.939200,46.939200,-42.349520,-42.349520,28.651200,28.651200
7.184000,1436.800000,43.637688,43.637688,46.939200,46.939200,-42.232756,-42.232756,28.905200,28.905200
7.186000,1437.200000,43.738763,43.738763,46.939200,46.939200,-42.091710,-42.091710,29.210000,29.210000
7.188000,1437.600000,43.837795,43.837795,46.939200,46.939200,-41.949654,-41.949654,29.514800,29.514800
7.190000,1438.000000,43.934798,43.934798,46.939200,46.939200,-41.830505,-41.830505,29.768800,29.768800
7.192000,1438.400000,44.029782,44.029782,46.939200,46.939200,-41.686605,-41.686605,30.073600,30.073600
7.194000,1438.800000,44.122761,44.122761,46.939200,46.939200,-41.541702,-41.541702,30.378400,30.378400
7.196000,1439.200000,44.213747,44.213747,46.939200,46.939200,-41.395798,-41.395798,30.683200,30.683200
7.198000,1439.600000,44.302755,44.302755,46.939200,46.939200,-41.273449,-41.273449,30.937200,30.937200
7.200000,1440.000000,44.389797,44.389797,46.939200,46.939200,-41.125717,-41.125717,31.242000,31.242000
7.202000,1440.400000,44.474889,44.474889,46.939200,46.939200,-40.976992,-40.976992,31.546800,31.546800
7.204000,1440.800000,44.558046,44.558046,46.939200,46.939200,-40.827275,-40.827275,31.851600,31.851600
7.206000,1441.200000,44.639282,44.639282,46.939200,46.939200,-40.701755,-40.701755,32.105600,32.105600
7.208000,1441.600000,44.718614,44.718614,46.939200,46.939200,-40.550226,-40.550226,32.410400,32.410400
7.210000,1442.000000,44.796058,44.796058,46.939200,46.939200,-40.397712,-40.397712,32.715200,32.715200
7.212000,1442.400000,44.871630,44.871630,46.939200,46.939200,-40.269866,-40.269866,32.969200,32.969200
7.214000,1442.800000,44.945349,44.945349,46.939200,46.939200,-40.115551,-40.115551,33.274000,33.274000
7.216000,1443.200000,45.017231,45.017231,46.939200,46.939200,-39.960258,-39.960258,33.578800,33.578800
7.218000,1443.600000,45.087294,45.087294,46.939200,46.939200,-39.803988,-39.803988,33.883600,33.883600
7.220000,1444.000000,45.155556,45.155556,46.939200,46.939200,-39.673019,-39.673019,34.137600,34.137600
7.222000,1444.400000,45.222038,45.222038,46.939200,46.939200,-39.514964,-39.514964,34.442400,34.442400
7.224000,1444.800000,45.286757,45.286757,46.939200,46.939200,-39.355939,-39.355939,34.747200,34.747200
7.226000,1445.200000,45.349733,45.349733,46.939200,46.939200,-39.195945,-39.195945,35.052000,35.052000
7.228000,1445.600000,45.410987,45.410987,46.939200,46.939200,-39.061878,-39.061878,35.306000,35.306000
7.230000,1446.000000,45.470538,45.470538,46.939200,46.939200,-38.900113,-38.900113,35.610800,35.610800
7.232000,1446.400000,45.528408,45.528408,46.939200,46.939200,-38.737386,-38.737386,35.915600,35.915600
7.234000,1446.800000,45.584617,45.584617,46.939200,46.939200,-38.601046,-38.601046,36.169600,36.169600
7.236000,1447.200000,45.639186,45.639186,46.939200,46.939200,-38.436559,-38.436559,36.474400,36.474400
7.238000,1447.600000,45.692138,45.692138,46.939200,46.939200,-38.271115,-38.271115,36.779200,36.779200
7.240000,1448.000000,45.743494,45.743494,46.939200,46.939200,-38.104716,-38.104716,37.084000,37.084000
7.242000,1448.400000,45.793277,45.793277,46.939200,46.939200,-37.965322,-37.965322,37.338000,37.338000
7.244000,1448.800000,45.841510,45.841510,46.939200,46.939200,-37.797176,-37.797176,37.642800,37.642800
7.246000,1449.200000,45.888215,45.888215,46.939200,46.939200,-37.628081,-37.628081,37.947600,37.947600
7.248000,1449.600000,45.933415,45.933415,46.939200,46.939200,-37.458038,-37.458038,38.252400,38.252400
7.250000,1450.000000,45.977134,45.977134,46.939200,46.939200,-37.315613,-37.315613,38.506400,38.506400
7.252000,1450.400000,46.019397,46.019397,46.939200,46.939200,-37.143838,-37.143838,38.811200,38.811200
7.254000,1450.800000,46.060226,46.060226,46.939200,46.939200,-36.971120,-36.971120,39.116000,39.116000
7.256000,1451.200000,46.099646,46.099646,46.939200,46.939200,-36.826469,-36.826469,39.370000,39.370000
7.258000,1451.600000,46.137682,46.137682,46.939200,46.939200,-36.652028,-36.652028,39.674800,39.674800
7.260000,1452.000000,46.174358,46.174358,46.939200,46.939200,-36.476649,-36.476649,39.979600,39.979600
7.262000,1452.400000,46.209699,46.209699,46.939200,46.939200,-36.300334,-36.300334,40.284400,40.284400
7.264000,1452.800000,46.243731,46.243731,46.939200,46.939200,-36.152692,-36.152692,40.538400,40.538400
7.266000,1453.200000,46.276478,46.276478,46.939200,46.939200,-35.974666,-35.974666,40.843200,40.843200
7.268000,1453.600000,46.307966,46.307966,46.939200,46.939200,-35.795710,-35.795710,41.148000,41.148000
7.270000,1454.000000,46.338220,46.338220,46.939200,46.939200,-35.615825,-35.615825,41.452800,41.452800
7.272000,1454.400000,46.367268,46.367268,46.939200,46.939200,-35.465212,-35.465212,41.706800,41.706800
7.274000,1454.800000,46.395133,46.395133,46.939200,46.939200,-35.283628,-35.283628,42.011600,42.011600
7.276000,1455.200000,46.421843,46.421843,46.939200,46.939200,-35.101119,-35.101119,42.316400,42.316400
7.278000,1455.600000,46.447423,46.447423,46.939200,46.939200,-34.948324,-34.948324,42.570400,42.570400
7.280000,1456.000000,46.471900,46.471900,46.939200,46.939200,-34.764125,-34.764125,42.875200,42.875200
7.282000,1456.400000,46.495299,46.495299,46.939200,46.939200,-34.579007,-34.579007,43.180000,43.180000
7.284000,1456.800000,46.517648,46.517648,46.939200,46.939200,-34.392970,-34.392970,43.484800,43.484800
7.286000,1457.200000,46.538972,46.538972,46.939200,46.939200,-34.237240,-34.237240,43.738800,43.738800
7.288000,1457.600000,46.559298,46.559298,46.939200,46.939200,-34.049524,-34.049524,44.043600,44.043600
7.290000,1458.000000,46.578653,46.578653,46.939200,46.939200,-33.860895,-33.860895,44.348400,44.348400
7.292000,1458.400000,46.597063,46.597063,46.939200,46.939200,-33.671353,-33.671353,44.653200,44.653200
7.294000,1458.800000,46.614554,46.614554,46.939200,46.939200,-33.512706,-33.512706,44.907200,44.907200
7.296000,1459.200000,46.631152,46.631152,46.939200,46.939200,-33.321497,-33.321497,45.212000,45.212000
7.298000,1459.600000,46.646885,46.646885,46.939200,46.939200,-33.129379,-33.129379,45.516800,45.516800
7.300000,1460.000000,46.661778,46.661778,46.939200,46.939200,-32.968589,-32.968589,45.770800,45.770800
7.302000,1460.400000,46.675859,46.675859,46.939200,46.939200,-32.774810,-32.774810,46.075600,46.075600
7.304000,1460.800000,46.689151,46.689151,46.939200,46.939200,-32.580128,-32.580128,46.380400,46.380400
7.306000,1461.200000,46.701683,46.701683,46.939200,46.939200,-32.384544,-32.384544,46.685200,46.685200
7.308000,1461.600000,46.713480,46.713480,46.939200,46.939200,-32.220869,-32.220869,46.939200,46.939200
7.310000,1462.000000,46.724567,46.724567,46.939200,46.939200,-32.023635,-32.023635,43.529464,43.529464
7.312000,1462.400000,46.734970,46.734970,46.939198,46.939198,-31.825502,-31.825502,38.848352,38.848352
7.314000,1462.800000,46.744715,46.744715,46.939182,46.939182,-31.626472,-31.626472,35.169225,35.169225
7.316000,1463.200000,46.753827,46.753827,46.939122,46.939122,-31.459929,-31.459929,32.547717,32.547717
7.318000,1463.600000,46.762331,46.762331,46.938975,46.938975,-31.259258,-31.259258,29.763502,29.763502
7.320000,1464.000000,46.770253,46.770253,46.938691,46.938691,-31.057695,-31.057695,27.270300,27.270300
7.322000,1464.400000,46.777615,46.777615,46.938210,46.938210,-30.889043,-30.889043,25.364909,25.364909
7.324000,1464.800000,46.784444,46.784444,46.937463,46.937463,-30.685846,-30.685846,23.245029,23.245029
7.326000,1465.200000,46.790763,46.790763,46.936377,46.936377,-30.481759,-30.481759,21.275838,21.275838
7.328000,1465.600000,46.796595,46.796595,46.934873,46.934873,-30.276783,-30.276783,19.432999,19.432999
7.330000,1466.000000,46.801965,46.801965,46.932867,46.932867,-30.105293,-30.105293,17.980424,17.980424
7.332000,1466.400000,46.806894,46.806894,46.930268,46.930268,-29.898693,-29.898693,16.324475,16.324475
7.334000,1466.800000,46.811407,46.811407,46.926985,46.926985,-29.691209,-29.691209,14.752563,14.752563
7.336000,1467.200000,46.815526,46.815526,46.922921,46.922921,-29.482841,-29.482841,13.255147,13.255147
7.338000,1467.600000,46.819272,46.819272,46.917978,46.917978,-29.308527,-29.308527,12.058505,12.058505
7.340000,1468.000000,46.822667,46.822667,46.912052,46.912052,-29.098543,-29.098543,10.678232,10.678232
7.342000,1468.400000,46.825732,46.825732,46.905042,46.905042,-28.887679,-28.887679,9.353393,9.353393
7.344000,1468.800000,46.828488,46.828488,46.896839,46.896839,-28.711288,-28.711288,8.288188,8.288188
7.346000,1469.200000,46.830956,46.830956,46.887337,46.887337,-28.498814,-28.498814,7.052885,7.052885
7.348000,1469.600000,46.833154,46.833154,46.876426,46.876426,-28.285463,-28.285463,5.860950,5.860950
7.350000,1470.000000,46.835103,46.835103,46.863997,46.863997,-28.071237,-28.071237,4.709148,4.709148
7.352000,1470.400000,46.836820,46.836820,46.849937,46.849937,-27.892047,-27.892047,3.777905,3.777905
7.354000,1470.800000,46.838324,46.838324,46.834135,46.834135,-27.676219,-27.676219,2.692522,2.692522
7.356000,1471.200000,46.839633,46.839633,46.816477,46.816477,-27.459519,-27.459519,1.640015,1.640015
7.358000,1471.600000,46.840764,46.840764,46.796851,46.796851,-27.241948,-27.241948,0.618339,0.618339
7.360000,1472.000000,46.841732,46.841732,46.775143,46.775143,-27.059974,-27.059974,-0.210838,-0.210838
7.362000,1472.400000,46.842554,46.842554,46.751239,46.751239,-26.840808,-26.840808,-1.180636,-1.180636
7.364000,1472.800000,46.843244,46.843244,46.725026,46.725026,-26.620774,-26.620774,-2.124364,-2.124364
7.366000,1473.200000,46.843818,46.843818,46.696391,46.696391,-26.436750,-26.436750,-2.891896,-2.891896
7.368000,1473.600000,46.844288,46.844288,46.665224,46.665224,-26.215127,-26.215127,-3.791351,-3.791351
7.370000,1474.000000,46.844667,46.844667,46.631419,46.631419,-25.992640,-25.992640,-4.668368,-4.668368
7.372000,1474.400000,46.844968,46.844968,46.594874,46.594874,-25.769287,-25.769287,-5.524028,-5.524028
7.374000,1474.800000,46.845202,46.845202,46.555493,46.555493,-25.582501,-25.582501,-6.221484,-6.221484
7.376000,1475.200000,46.845379,46.845379,46.513185,46.513185,-25.357568,-25.357568,-7.040517,-7.040517
7.378000,1475.600000,46.845510,46.845510,46.467862,46.467862,-25.131772,-25.131772,-7.840817,-7.840817
7.380000,1476.000000,46.845603,46.845603,46.419439,46.419439,-24.942953,-24.942953,-8.494002,-8.494002
7.382000,1476.400000,46.845666,46.845666,46.367837,46.367837,-24.715581,-24.715581,-9.261991,-9.261991
7.384000,1476.800000,46.845706,46.845706,46.312978,46.312978,-24.487350,-24.487350,-10.013363,-10.013363
7.386000,1477.200000,46.845730,46.845730,46.254788,46.254788,-24.258262,-24.258262,-10.748771,-10.748771
7.388000,1477.600000,46.845742,46.845742,46.193196,46.193196,-24.066701,-24.066701,-11.349856,-11.349856
7.390000,1478.000000,46.845747,46.845747,46.128136,46.128136,-23.836042,-23.836042,-12.057547,-12.057547
7.392000,1478.400000,46.845749,46.845749,46.059542,46.059542,-23.604529,-23.604529,-12.750899,-12.750899
7.394000,1478.800000,46.845749,46.845749,45.987354,45.987354,-23.372161,-23.372161,-13.430418,-13.430418
7.396000,1479.200000,46.845749,46.845749,45.911513,45.911513,-23.177869,-23.177869,-13.986463,-13.986463
7.398000,1479.600000,46.845749,46.845749,45.831965,45.831965,-22.943938,-22.943938,-14.641840,-14.641840
7.400000,1480.000000,46.845749,46.845749,45.748657,45.748657,-22.709154,-22.709154,-15.284666,-15.284666
7.402000,1480.400000,46.845749,46.845749,45.661542,45.661542,-22.512851,-22.512851,-15.811057,-15.811057
7.404000,1480.800000,46.845749,46.845749,45.570573,45.570573,-22.276508,-22.276508,-16.431903,-16.431903
7.406000,1481.200000,46.845749,46.845749,45.475707,45.475707,-22.039316,-22.039316,-17.041284,-17.041284
7.408000,1481.600000,46.845749,46.845749,45.376904,45.376904,-21.801275,-21.801275,-17.639548,-17.639548
7.410000,1482.000000,46.845749,46.845749,45.274128,45.274128,-21.602260,-21.602260,-18.129844,-18.129844
7.412000,1482.400000,46.845749,46.845749,45.167343,45.167343,-21.362665,-21.362665,-18.708564,-18.708564
7.414000,1482.800000,46.845749,46.845749,45.056520,45.056520,-21.122224,-21.122224,-19.277052,-19.277052
7.416000,1483.200000,46.845749,46.845749,44.941628,44.941628,-20.880937,-20.880937,-19.835593,-19.835593
7.418000,1483.600000,46.845749,46.845749,44.822643,44.822643,-20.679219,-20.679219,-20.293642,-20.293642
7.420000,1484.000000,46.845749,46.845749,44.699540,44.699540,-20.436384,-20.436384,-20.834641,-20.834641
7.422000,1484.400000,46.845749,46.845749,44.572301,44.572301,-20.192705,-20.192705,-21.366427,-21.366427
7.424000,1484.800000,46.845749,46.845749,44.440906,44.440906,-19.988995,-19.988995,-21.802717,-21.802717
7.426000,1485.200000,46.845749,46.845749,44.305342,44.305342,-19.743772,-19.743772,-22.318223,-22.318223
7.428000,1485.600000,46.845749,46.845749,44.165594,44.165594,-19.497707,-19.497707,-22.825162,-22.825162
7.430000,1486.000000,46.845749,46.845749,44.021654,44.021654,-19.250802,-19.250802,-23.323742,-23.323742
7.432000,1486.400000,46.845749,46.845749,43.873514,43.873514,-19.044405,-19.044405,-23.732985,-23.732985
7.434000,1486.800000,46.845749,46.845749,43.721169,43.721169,-18.795960,-18.795960,-24.216755,-24.216755
7.436000,1487.200000,46.845749,46.845749,43.564616,43.564616,-18.546676,-18.546676,-24.692713,-24.692713
7.438000,1487.600000,46.845749,46.845749,43.403855,43.403855,-18.296553,-18.296553,-25.161036,-25.161036
7.440000,1488.000000,46.845749,46.845749,43.238889,43.238889,-18.087478,-18.087478,-25.545597,-25.545597
7.442000,1488.400000,46.845749,46.845749,43.069723,43.069723,-17.835821,-17.835821,-26.000362,-26.000362
7.444000,1488.800000,46.845749,46.845749,42.896363,42.896363,-17.583327,-17.583327,-26.447961,-26.447961
7.446000,1489.200000,46.845749,46.845749,42.718818,42.718818,-17.372277,-17.372277,-26.815595,-26.815595
7.448000,1489.600000,46.845749,46.845749,42.537101,42.537101,-17.118251,-17.118251,-27.250447,-27.250447
7.450000,1490.000000,46.845749,46.845749,42.351224,42.351224,-16.863390,-16.863390,-27.678550,-27.678550
7.452000,1490.400000,46.845749,46.845749,42.161205,42.161205,-16.607696,-16.607696,-28.100042,-28.100042
7.454000,1490.800000,46.845749,46.845749,41.967060,41.967060,-16.393980,-16.393980,-28.446332,-28.446332
7.456000,1491.200000,46.845749,46.845749,41.768811,41.768811,-16.136758,-16.136758,-28.856046,-28.856046
7.458000,1491.600000,46.845749,46.845749,41.566480,41.566480,-15.878703,-15.878703,-29.259513,-29.259513
7.460000,1492.000000,46.845749,46.845749,41.360090,41.360090,-15.619816,-15.619816,-29.656854,-29.656854
7.462000,1492.400000,46.845749,46.845749,41.149669,41.149669,-15.403442,-15.403442,-29.983375,-29.983375
7.464000,1492.800000,46.845749,46.845749,40.935245,40.935245,-15.143031,-15.143031,-30.369782,-30.369782
7.466000,1493.200000,46.845749,46.845749,40.716849,40.716849,-14.881790,-14.881790,-30.750381,-30.750381
7.468000,1493.600000,46.845749,46.845749,40.494512,40.494512,-14.663455,-14.663455,-31.063187,-31.063187
7.470000,1494.000000,46.845749,46.845749,40.268269,40.268269,-14.400693,-14.400693,-31.433410,-31.433410
7.472000,1494.400000,46.845749,46.845749,40.038156,40.038156,-14.137101,-14.137101,-31.798115,-31.798115
7.474000,1494.800000,46.845749,46.845749,39.804210,39.804210,-13.872681,-13.872681,-32.157400,-32.157400
7.476000,1495.200000,46.845749,46.845749,39.566473,39.566473,-13.651698,-13.651698,-32.452729,-32.452729
7.478000,1495.600000,46.845749,46.845749,39.324984,39.324984,-13.385760,-13.385760,-32.802315,-32.802315
7.480000,1496.000000,46.845749,46.845749,39.079787,39.079787,-13.118995,-13.118995,-33.146736,-33.146736
7.482000,1496.400000,46.845749,46.845749,38.830928,38.830928,-12.851403,-12.851403,-33.486078,-33.486078
7.484000,1496.800000,46.845749,46.845749,38.578452,38.578452,-12.627778,-12.627778,-33.765044,-33.765044
7.486000,1497.200000,46.845749,46.845749,38.322408,38.322408,-12.358671,-12.358671,-34.095290,-34.095290
7.488000,1497.600000,46.845749,46.845749,38.062845,38.062845,-12.088739,-12.088739,-34.420686,-34.420686
7.490000,1498.000000,46.845749,46.845749,37.799815,37.799815,-11.863164,-11.863164,-34.688200,-34.688200
7.492000,1498.400000,46.845749,46.845749,37.533371,37.533371,-11.591719,-11.591719,-35.004902,-35.004902
7.494000,1498.800000,46.845749,46.845749,37.263567,37.263567,-11.319449,-11.319449,-35.316965,-35.316965
7.496000,1499.200000,46.845749,46.845749,36.990458,36.990458,-11.046356,-11.046356,-35.624460,-35.624460
7.498000,1499.600000,46.845749,46.845749,36.714103,36.714103,-10.818148,-10.818148,-35.877265,-35.877265
7.500000,1500.000000,46.845749,46.845749,36.434559,36.434559,-10.543544,-10.543544,-36.176562,-36.176562
7.502000,1500.400000,46.845749,46.845749,36.151887,36.151887,-10.268117,-10.268117,-36.471480,-36.471480
7.504000,1500.800000,46.845749,46.845749,35.866148,35.866148,-9.991867,-9.991867,-36.762083,-36.762083
7.506000,1501.200000,46.845749,46.845749,35.577405,35.577405,-9.761031,-9.761031,-37.001000,-37.001000
7.508000,1501.600000,46.845749,46.845749,35.285721,35.285721,-9.483273,-9.483273,-37.283851,-37.283851
7.510000,1502.000000,46.845749,46.845749,34.991161,34.991161,-9.204694,-9.204694,-37.562559,-37.562559
7.512000,1502.400000,46.845749,46.845749,34.693793,34.693793,-8.971916,-8.971916,-37.791690,-37.791690
7.514000,1502.800000,46.845749,46.845749,34.393682,34.393682,-8.691831,-8.691831,-38.062948,-38.062948
7.516000,1503.200000,46.845749,46.845749,34.090899,34.090899,-8.410924,-8.410924,-38.330221,-38.330221
7.518000,1503.600000,46.845749,46.845749,33.785512,33.785512,-8.129197,-8.129197,-38.593562,-38.593562
7.520000,1504.000000,46.845749,46.845749,33.477592,33.477592,-7.893797,-7.893797,-38.810048,-38.810048
7.522000,1504.400000,46.845749,46.845749,33.167212,33.167212,-7.610566,-7.610566,-39.066316,-39.066316
7.524000,1504.800000,46.845749,46.845749,32.854443,32.854443,-7.326514,-7.326514,-39.318796,-39.318796
7.526000,1505.200000,46.845749,46.845749,32.539360,32.539360,-7.041643,-7.041643,-39.567539,-39.567539
7.528000,1505.600000,46.845749,46.845749,32.222037,32.222037,-6.803624,-6.803624,-39.772003,-39.772003
7.530000,1506.000000,46.845749,46.845749,31.902550,31.902550,-6.517250,-6.517250,-40.014014,-40.014014
7.532000,1506.400000,46.845749,46.845749,31.580975,31.580975,-6.230057,-6.230057,-40.252419,-40.252419
7.534000,1506.800000,46.845749,46.845749,31.257390,31.257390,-5.990104,-5.990104,-40.448367,-40.448367
7.536000,1507.200000,46.845749,46.845749,30.931872,30.931872,-5.701409,-5.701409,-40.680275,-40.680275
7.538000,1507.600000,46.845749,46.845749,30.604500,30.604500,-5.411896,-5.411896,-40.908700,-40.908700
7.540000,1508.000000,46.845749,46.845749,30.275355,30.275355,-5.121564,-5.121564,-41.133683,-41.133683
7.542000,1508.400000,46.845749,46.845749,29.944515,29.944515,-4.878996,-4.878996,-41.318569,-41.318569
7.544000,1508.800000,46.845749,46.845749,29.612062,29.612062,-4.587164,-4.587164,-41.537348,-41.537348
7.546000,1509.200000,46.845749,46.845749,29.278078,29.278078,-4.294515,-4.294515,-41.752799,-41.752799
7.548000,1509.600000,46.845749,46.845749,28.942645,28.942645,-4.001047,-4.001047,-41.964960,-41.964960
7.550000,1510.000000,46.845749,46.845749,28.605844,28.605844,-3.755866,-3.755866,-42.139274,-42.139274
7.552000,1510.400000,46.845749,46.845749,28.267761,28.267761,-3.460899,-3.460899,-42.345500,-42.345500
7.554000,1510.800000,46.845749,46.845749,27.928477,27.928477,-3.165114,-3.165114,-42.548540,-42.548540
7.556000,1511.200000,46.845749,46.845749,27.588078,27.588078,-2.918003,-2.918003,-42.715332,-42.715332
7.558000,1511.600000,46.845749,46.845749,27.246648,27.246648,-2.620719,-2.620719,-42.912622,-42.912622
7.560000,1512.000000,46.845749,46.845749,26.904272,26.904272,-2.322619,-2.322619,-43.106825,-43.106825
7.562000,1512.400000,46.845749,46.845749,26.561035,26.561035,-2.023701,-2.023701,-43.297973,-43.297973
7.564000,1512.800000,46.845749,46.845749,26.217024,26.217024,-1.773979,-1.773979,-43.454953,-43.454953
7.566000,1513.200000,46.845749,46.845749,25.872323,25.872323,-1.473563,-1.473563,-43.640585,-43.640585
7.568000,1513.600000,46.845749,46.845749,25.527020,25.527020,-1.172330,-1.172330,-43.823253,-43.823253
7.570000,1514.000000,46.845749,46.845749,25.181201,25.181201,-0.870281,-0.870281,-44.002988,-44.002988
7.572000,1514.400000,46.845749,46.845749,24.834952,24.834952,-0.617948,-0.617948,-44.150548,-44.150548
7.574000,1514.800000,46.845749,46.845749,24.488361,24.488361,-0.314401,-0.314401,-44.324983,-44.324983
7.576000,1515.200000,46.845749,46.845749,24.141514,24.141514,-0.010036,-0.010036,-44.496569,-44.496569
7.578000,1515.600000,46.845749,46.845749,23.794498,23.794498,0.243964,0.243964,-44.637402,-44.637402
7.580000,1516.000000,46.845749,46.845749,23.447401,23.447401,0.548764,0.548764,-44.803838,-44.803838
7.582000,1516.400000,46.845749,46.845749,23.100310,23.100310,0.853564,0.853564,-44.967504,-44.967504
7.584000,1516.800000,46.845749,46.845749,22.753312,22.753312,1.158364,1.158364,-45.128428,-45.128428
7.586000,1517.200000,46.845749,46.845749,22.406493,22.406493,1.412364,1.412364,-45.260455,-45.260455
7.588000,1517.600000,46.845749,46.845749,22.059942,22.059942,1.717164,1.717164,-45.416418,-45.416418
7.590000,1518.000000,46.845749,46.845749,21.713745,21.713745,2.021964,2.021964,-45.569713,-45.569713
7.592000,1518.400000,46.845749,46.845749,21.367989,21.367989,2.326764,2.326764,-45.720364,-45.720364
7.594000,1518.800000,46.845749,46.845749,21.022761,21.022761,2.580764,2.580764,-45.843904,-45.843904
7.596000,1519.200000,46.845749,46.845749,20.678146,20.678146,2.885564,2.885564,-45.989772,-45.989772
7.598000,1519.600000,46.845749,46.845749,20.334232,20.334232,3.190364,3.190364,-46.133065,-46.133065
7.600000,1520.000000,46.845749,46.845749,19.991105,19.991105,3.444364,3.444364,-46.250525,-46.250525
7.602000,1520.400000,46.845749,46.845749,19.648849,19.648849,3.749164,3.749164,-46.389158,-46.389158
7.604000,1520.800000,46.845749,46.845749,19.307550,19.307550,4.053964,4.053964,-46.525281,-46.525281
7.606000,1521.200000,46.845749,46.845749,18.967294,18.967294,4.358764,4.358764,-46.658917,-46.658917
7.608000,1521.600000,46.845749,46.845749,18.628164,18.628164,4.612764,4.612764,-46.768396,-46.768396
7.610000,1522.000000,46.845749,46.845749,18.290245,18.290245,4.917564,4.917564,-46.897529,-46.897529
7.612000,1522.400000,46.845749,46.845749,17.953621,17.953621,5.222364,5.222364,-47.024235,-47.024235
7.614000,1522.800000,46.845749,46.845749,17.618375,17.618375,5.527164,5.527164,-47.148536,-47.148536
7.616000,1523.200000,46.845749,46.845749,17.284589,17.284589,5.781164,5.781164,-47.250298,-47.250298
7.618000,1523.600000,46.845749,46.845749,16.952345,16.952345,6.085964,6.085964,-47.370243,-47.370243
7.620000,1524.000000,46.845749,46.845749,16.621725,16.621725,6.390764,6.390764,-47.487840,-47.487840
7.622000,1524.400000,46.845749,46.845749,16.292809,16.292809,6.644764,6.644764,-47.584058,-47.584058
7.624000,1524.800000,46.845749,46.845749,15.965679,15.965679,6.949564,6.949564,-47.697400,-47.697400
7.626000,1525.200000,46.845749,46.845749,15.640413,15.640413,7.254364,7.254364,-47.808450,-47.808450
7.628000,1525.600000,46.845749,46.845749,15.317089,15.317089,7.559164,7.559164,-47.917225,-47.917225
7.630000,1526.000000,46.845749,46.845749,14.995787,14.995787,7.813164,7.813164,-48.006146,-48.006146
7.632000,1526.400000,46.845749,46.845749,14.676582,14.676582,8.117964,8.117964,-48.110798,-48.110798
7.634000,1526.800000,46.845749,46.845749,14.359552,14.359552,8.422764,8.422764,-48.213226,-48.213226
7.636000,1527.200000,46.845749,46.845749,14.044772,14.044772,8.676764,8.676764,-48.296898,-48.296898
7.638000,1527.600000,46.845749,46.845749,13.732317,13.732317,8.981564,8.981564,-48.395295,-48.395295
7.640000,1528.000000,46.845749,46.845749,13.422259,13.422259,9.286364,9.286364,-48.491519,-48.491519
7.642000,1528.400000,46.845749,46.845749,13.114672,13.114672,9.591164,9.591164,-48.585584,-48.585584
7.644000,1528.800000,46.845749,46.845749,12.809627,12.809627,9.845164,9.845164,-48.662336,-48.662336
7.646000,1529.200000,46.845749,46.845749,12.507195,12.507195,10.149964,10.149964,-48.752489,-48.752489
7.648000,1529.600000,46.845749,46.845749,12.207445,12.207445,10.454764,10.454764,-48.840530,-48.840530
7.650000,1530.000000,46.845749,46.845749,11.910447,11.910447,10.759564,10.759564,-48.926475,-48.926475
7.652000,1530.400000,46.845749,46.845749,11.616267,11.616267,11.013564,11.013564,-48.996507,-48.996507
7.654000,1530.800000,46.845749,46.845749,11.324971,11.324971,11.318364,11.318364,-49.078651,-49.078651
7.656000,1531.200000,46.845749,46.845749,11.036624,11.036624,11.623164,11.623164,-49.158742,-49.158742
7.658000,1531.600000,46.845749,46.845749,10.751291,10.751291,11.877164,11.877164,-49.223928,-49.223928
7.660000,1532.000000,46.845749,46.845749,10.469033,10.469033,12.181964,12.181964,-49.300296,-49.300296
7.662000,1532.400000,46.845749,46.845749,10.189912,10.189912,12.486764,12.486764,-49.374653,-49.374653
7.664000,1532.800000,46.845749,46.845749,9.913987,9.913987,12.791564,12.791564,-49.447014,-49.447014
7.666000,1533.200000,46.845749,46.845749,9.641317,9.641317,13.045564,13.045564,-49.505800,-49.505800
7.668000,1533.600000,46.845749,46.845749,9.371959,9.371959,13.350364,13.350364,-49.574537,-49.574537
7.670000,1534.000000,46.845749,46.845749,9.105969,9.105969,13.655164,13.655164,-49.641318,-49.641318
7.672000,1534.400000,46.845749,46.845749,8.843401,8.843401,13.959964,13.959964,-49.706155,-49.706155
7.674000,1534.800000,46.845749,46.845749,8.584307,8.584307,14.213964,14.213964,-49.758711,-49.758711
7.676000,1535.200000,46.845749,46.845749,8.328739,8.328739,14.518764,14.518764,-49.820020,-49.820020
